recommend,year,sentiment_analysis,title
1,2014,1,Team Fortress 2
1,2013,2,Left 4 Dead 2
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Valkyria Chronicles™
1,2015,2,Half-Life
1,2014,2,Left 4 Dead 2
1,2014,2,Team Fortress 2
1,2014,2,Terraria
1,2014,2,From the Depths
1,2013,1,To the Moon
1,2015,1,Sid Meier's Civilization® V
1,2013,1,Worms Clan Wars
1,2015,2,Verdun
1,2014,2,Team Fortress 2
1,2014,2,Risk of Rain
1,2015,1,Cities: Skylines
1,2014,2,Unturned
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Saints Row IV
1,2015,1,Particula
1,2011,2,Batman™: Arkham Knight
1,2015,2,RWBY: Grimm Eclipse
1,2014,2,Borderlands 2
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,Rocket League®
1,2013,1,Unreal Tournament 2004: Editor's Choice Edition
1,2014,2,Torchlight II
1,2015,2,Thief Town
1,2014,2,Blacklight: Retribution
1,2014,2,The Banner Saga
1,2015,1,Defiance
1,2013,2,Team Fortress 2
1,2014,1,Borderlands 2
1,2015,2,Squad
1,2013,1,Team Fortress 2
1,2015,1,Unturned
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Starbound
1,2014,2,Loadout
1,2015,1,Team Fortress 2
1,2015,2,ShellShock Live
1,2014,2,DayZ
1,2015,2,Banished
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Tom Clancy’s Splinter Cell Blacklist
1,2014,2,CrossCode
1,2014,2,Unturned
1,2012,2,Mirror's Edge™
1,2014,1,ORION: Prelude
1,2014,1,PlanetSide 2
1,2015,2,Hexcells Infinite
1,2014,1,Team Fortress 2
1,2014,2,Garry's Mod
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Team Fortress 2
1,2014,1,PlanetSide 2
1,2015,2,No More Room in Hell
1,2012,2,DC Universe™ Online
1,2014,2,Evolve Stage 2
1,2015,2,"Star Wars: Battlefront 2 (Classic, 2005)"
1,2015,2,Life is Strange - Episode 1
1,2015,2,Unturned
1,2015,2,AdVenture Capitalist
1,2013,1,Team Fortress 2
1,2015,2,Ragnarok Online 2
1,2015,2,Counter-Strike: Global Offensive
1,2013,2,Bad Rats: the Rats' Revenge
1,2014,2,BattleBlock Theater®
1,2014,2,SpeedRunners
1,2013,2,Super MNC
1,2014,1,GunZ 2: The Second Duel
1,2015,2,Chivalry: Medieval Warfare
1,2014,2,Euro Truck Simulator 2 - Scandinavia
1,2010,2,Trackmania United Forever Star Edition
1,2014,1,XCOM: Enemy Unknown
1,2014,2,Rust
1,2014,1,Age of Empires® III: Complete Collection
1,2014,1,Supreme Commander 2
1,2014,2,DayZ
1,2015,2,Legends of Callasia
1,2014,2,Team Fortress 2
1,2012,2,Wolfenstein: The Old Blood
1,2014,2,Portal 2
1,2015,2,The Binding of Isaac: Rebirth
1,2015,1,Team Fortress 2
1,2013,2,Arma 2: Operation Arrowhead
1,2015,2,ARK: Scorched Earth - Expansion Pack
1,2015,2,MechWarrior Online™
1,2015,2,Team Fortress 2
1,2015,2,METAL GEAR SOLID V: THE PHANTOM PAIN
1,2014,2,Spiral Knights
1,2014,2,"Invisible, Inc."
1,2015,2,Killing Floor 2
1,2015,2,Contraption Maker
1,2015,2,Bad Rats: the Rats' Revenge
1,2013,2,Awesomenauts - the 2D moba
1,2015,2,Starbound
1,2015,2,Broforce
1,2014,2,DARK SOULS™ II
1,2015,2,Warframe
1,2014,1,Rust
1,2014,2,Call of Duty®: Black Ops II - Apocalypse
1,2015,2,Team Fortress 2
1,2011,2,Peggle Extreme
1,2014,2,Spiral Knights
1,2012,2,Primal Carnage
1,2012,1,Team Fortress 2
1,2015,2,Terraria
1,2014,2,Rocket League®
1,2015,2,The Binding of Isaac: Rebirth
1,2014,2,Garry's Mod
1,2014,2,Team Fortress 2
1,2013,2,Trine Enchanted Edition
1,2013,2,Game Dev Tycoon
1,2015,2,Team Fortress 2
1,2014,2,Team Fortress 2
1,2015,2,Tomb Raider
1,2013,2,FTL: Faster Than Light
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Divine Souls F2P MMO
1,2013,2,Terraria
1,2015,2,No Man's Sky
1,2014,2,Undertale
1,2012,2,Life is Strange - Episode 1
1,2013,2,Poker Night at the Inventory
1,2014,2,Team Fortress 2
1,2015,2,Borderlands 2
1,2014,1,Age of Empires II HD
1,2015,1,Half-Life
1,2015,2,Team Fortress 2
1,2013,2,Tomb Raider
1,2015,1,Sid Meier's Civilization®: Beyond Earth™
1,2014,2,Fistful of Frags
1,2014,1,Counter-Strike: Global Offensive
1,2013,2,Warframe
1,2015,2,Crusader Kings II
1,2013,2,Wargame: Airland Battle
1,2014,2,Left 4 Dead 2
1,2014,2,Garry's Mod
1,2014,2,Melody's Escape
1,2014,2,Killing Floor
1,2014,2,Plague Inc: Evolved
1,2014,1,Portal 2
1,2014,2,Garry's Mod
1,2015,1,DRAGON BALL XENOVERSE
1,2015,1,Dirty Bomb®
1,2014,2,The Expendabros
1,2014,1,Natural Selection 2
1,2014,2,Life is Strange - Episode 1
1,2014,2,Nether: Resurrected
1,2014,2,Red Orchestra 2: Heroes of Stalingrad with Rising Storm
1,2013,2,Spec Ops: The Line
1,2013,2,Team Fortress 2
1,2015,2,Life is Strange - Episode 1
1,2015,1,Depth
1,2015,2,Starbound
1,2011,2,Team Fortress 2
1,2014,2,Marvel Puzzle Quest
1,2014,2,BattleBlock Theater®
1,2015,2,DARK SOULS™ II: Scholar of the First Sin
1,2015,2,Warhammer: End Times - Vermintide
1,2014,2,Batman: Arkham City - Game of the Year Edition
1,2015,2,Arma 3
1,2011,2,Day of Defeat: Source
1,2014,1,Spec Ops: The Line
1,2014,2,Orcs Must Die! Unchained
1,2015,2,Ori and the Blind Forest
1,2015,2,APB Reloaded
1,2015,2,Move or Die
1,2015,2,Team Fortress 2
1,2011,2,Overlord™
1,2014,2,Arma 3
1,2014,2,Divinity: Original Sin (Classic)
1,2013,1,Team Fortress 2
1,2015,2,SOMA
1,2014,2,BattleBlock Theater®
1,2013,2,Prime World: Defenders
1,2015,1,Montaro
1,2015,2,"Dr. Langeskov, The Tiger, and The Terribly Cursed Emerald: A Whirlwind Heist"
1,2014,2,Unturned
1,2015,2,Counter-Strike: Global Offensive
1,2015,1,Counter-Strike: Global Offensive
1,2013,2,Counter-Strike: Global Offensive
1,2013,1,Left 4 Dead 2
1,2014,2,Coma: Mortuary
1,2015,2,Terraria
1,2014,2,Toribash
1,2014,2,Terraria
1,2014,1,Left 4 Dead 2
1,2014,2,Prison Architect
1,2014,2,Broken Age
1,2013,2,FEZ
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Robocraft
1,2014,2,Fistful of Frags
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Sid Meier's Civilization® V
1,2015,2,Geometry Dash
1,2015,1,Besiege
1,2015,2,CrossCode
1,2013,1,Team Fortress 2
1,2014,2,No Man's Sky
1,2011,2,PuzzleQuest: Challenge of the Warlords
1,2014,2,Borderlands 2
1,2014,2,Garry's Mod
1,2015,2,SMITE®
1,2014,2,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™
1,2014,2,DG2: Defense Grid 2
1,2014,1,Chivalry: Medieval Warfare
1,2014,2,Half-Life 2
1,2014,2,GRID 2
1,2014,2,FTL: Faster Than Light
1,2014,2,DayZ
1,2014,1,Mount &amp; Blade: Warband
1,2014,2,Unturned
1,2015,2,Double Action: Boogaloo
1,2014,2,Overgrowth
1,2013,2,Half-Life 2: Episode One
1,2014,1,Loadout
1,2015,2,Verdun
1,2015,1,"Warhammer® 40,000: Dawn of War® - Soulstorm"
1,2014,1,Super Hexagon
1,2014,1,Warframe
1,2015,1,Half-Life 2
1,2014,1,Left 4 Dead 2
1,2015,2,Batman: Arkham City - Game of the Year Edition
1,2015,2,ORION: Prelude
1,2015,1,SPINTIRES™
1,2015,2,Batman: Arkham Asylum Game of the Year Edition
1,2014,1,Evoland
1,2014,2,Batman: Arkham City - Game of the Year Edition
1,2014,2,Injustice: Gods Among Us Ultimate Edition
1,2015,2,Dying Light
1,2015,2,Evolve Stage 2
1,2015,2,Batman™: Arkham Knight
1,2015,2,Idle Civilization
1,2011,2,ARK: Survival Evolved
1,2014,2,Shovel Knight: Treasure Trove
1,2015,2,Dungeon Defenders II
1,2014,2,Road Redemption
1,2014,1,The Forest
1,2014,1,Mountain
1,2014,2,FTL: Faster Than Light
1,2014,2,Total War: ROME II - Wrath of Sparta Campaign Pack
1,2015,2,Counter-Strike: Global Offensive
1,2014,1,Garry's Mod
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,THE KING OF FIGHTERS XIII STEAM EDITION
1,2012,2,Borderlands 2
1,2015,2,Fallout 4
1,2015,2,Geometry Dash
1,2014,2,Borderlands 2
1,2014,2,Company of Heroes 2
1,2014,2,Ben and Ed
1,2014,2,Sanctum 2
1,2013,2,Team Fortress 2
1,2014,2,FINAL FANTASY® XIII-2
1,2015,2,STAR WARS™ Galactic Battlegrounds Saga
1,2014,2,S.T.A.L.K.E.R.: Call of Pripyat
1,2015,1,Undertale
1,2015,2,NotGTAV
1,2014,2,To the Moon
1,2014,2,BattleStick
1,2014,1,Team Fortress 2
1,2014,2,Team Fortress 2
1,2014,2,Loadout
1,2015,2,The Howler
1,2013,1,Assassin’s Creed® IV Black Flag™
1,2014,2,METAL GEAR SOLID V: GROUND ZEROES
1,2014,2,Awesomenauts - the 2D moba
1,2013,2,The Stanley Parable
1,2014,2,You Have to Win the Game
1,2015,1,Iron Snout
1,2014,2,Yet Another Zombie Defense
1,2012,2,Team Fortress 2
1,2015,2,The Escapists
1,2015,2,AdVenture Capitalist
1,2015,2,Team Fortress 2
1,2015,1,Team Fortress 2
1,2015,1,Garry's Mod
1,2015,2,VRC PRO
1,2015,2,Wild Warfare
1,2013,2,Call of Duty: World at War
1,2014,2,Thomas Was Alone
1,2015,1,The Binding of Isaac: Rebirth
1,2014,2,Team Fortress 2
1,2013,1,Little Inferno
1,2014,2,Clicker Heroes
1,2015,2,Five Nights at Freddy's
1,2015,2,Sphere III: Enchanted World
1,2014,1,Volgarr the Viking
1,2015,2,Stick 'Em Up 2: Paper Adventures
1,2013,1,Chivalry: Medieval Warfare
1,2015,2,Left 4 Dead 2
1,2015,2,Emily is Away
1,2015,2,Tom Clancy's Rainbow Six® Siege
1,2015,2,Rocket League®
1,2014,2,Hotline Miami
1,2014,1,Insecticide Part 1
1,2015,2,The Way of Life Free Edition
1,2015,2,Trove
1,2014,2,Warframe
1,2014,1,Hotline Miami
1,2014,2,Terraria
1,2013,2,No More Room in Hell
1,2015,2,Borderlands 2
1,2015,2,Brawlhalla
1,2013,2,Starbound
1,2010,2,Dragon Age: Origins
1,2014,2,Unturned
1,2013,2,Dragon Age: Origins
1,2015,2,Unturned
1,2012,2,Quake Live™
1,2012,2,Warp
1,2015,1,South Park™: The Stick of Truth™
1,2014,2,Spec Ops: The Line
1,2013,2,The Walking Dead
1,2013,2,Portal
1,2015,2,Geometry Dash
1,2015,2,Mirror's Edge™
1,2015,2,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Team Fortress 2
1,2015,2,How to Survive
1,2015,2,Rust
1,2015,1,Garry's Mod
1,2014,2,Team Fortress 2
1,2011,2,Terraria
1,2015,2,Mad Games Tycoon
1,2015,2,Dungeon Defenders
1,2015,2,Garry's Mod
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Tales from the Borderlands
1,2015,2,DRAGON BALL XENOVERSE
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,AdVenture Capitalist
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Sniper: Ghost Warrior
1,2014,2,Sid Meier's Civilization® V
1,2014,2,DARK SOULS™ II
1,2015,2,Commander Keen
1,2014,2,Sid Meier's Civilization® III Complete
1,2013,2,Source Filmmaker
1,2014,2,Unturned
1,2013,2,Far Cry 3 - Blood Dragon
1,2015,2,L.A. Noire
1,2015,1,Max Payne 3
1,2014,2,Team Fortress 2
1,2014,2,Garry's Mod
1,2013,1,Champions of Regnum
1,2011,1,Mafia II
1,2014,2,Star Trek Online
1,2015,2,Dirty Bomb®
1,2013,2,Batman™: Arkham Origins
1,2014,1,Batman™: Arkham Origins
1,2014,2,GunZ 2: The Second Duel
1,2015,2,Ironcast
1,2014,2,Left 4 Dead 2
1,2014,2,Team Fortress 2
1,2014,1,Garry's Mod
1,2014,2,Toribash
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Team Fortress 2
1,2013,2,RAGE
1,2013,1,Counter-Strike: Global Offensive
1,2015,2,Ori and the Blind Forest
1,2013,2,Cry of Fear
1,2013,2,Realm of the Mad God
1,2014,2,Killing Floor
1,2015,2,Agarest: Generations of War Zero
1,2011,2,Terraria
1,2014,2,Disney Winnie the Pooh
1,2014,2,Euro Truck Simulator 2
1,2013,2,Lethal League
1,2014,1,Altitude
1,2014,2,Insurgency
1,2014,2,Garry's Mod
1,2014,2,Free to Play
1,2014,2,XCOM: Enemy Unknown
1,2015,2,Automation - The Car Company Tycoon Game
1,2013,2,Total War™: ROME II - Emperor Edition
1,2015,2,Yet Another Zombie Defense
1,2014,1,Borderlands 2
1,2014,1,Insurgency
1,2014,2,Team Fortress 2
1,2014,2,Command &amp; Conquer 3: Kane's Wrath
1,2014,2,DayZ
1,2015,2,Unturned
1,2014,2,Final Exam
1,2012,1,Double Action: Boogaloo
1,2015,2,Worms Revolution
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Company of Heroes 2
1,2015,1,Montaro
1,2012,2,Dinner Date
1,2015,1,Borderlands 2
1,2014,2,Jesus Christ RPG Trilogy
1,2013,2,Left 4 Dead 2
1,2014,2,Risk of Rain
1,2014,2,"Warhammer® 40,000: Dawn of War® - Soulstorm"
1,2014,2,AirMech Strike
1,2015,1,Counter-Strike: Global Offensive
1,2015,2,South Park™: The Stick of Truth™
1,2014,2,Assassin's Creed™: Director's Cut Edition
1,2015,2,Portal 2
1,2015,2,Broken Age
1,2014,2,Realm of the Mad God
1,2015,2,Prison Architect
1,2015,2,Mini Metro
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Fallout: New Vegas
1,2014,2,Left 4 Dead 2
1,2015,2,Farming Simulator 15
1,2013,1,Portal 2
1,2013,1,Counter-Strike: Global Offensive
1,2015,2,O3DX
1,2015,2,Unturned
1,2014,2,Just Cause 2
1,2015,2,Murdered: Soul Suspect
1,2014,2,Life is Strange - Episode 1
1,2015,2,Clicker Heroes
1,2014,2,Trine 2: Complete Story
1,2015,2,Robocraft
1,2013,1,Divekick
1,2015,2,Toribash
1,2015,2,Hacknet
1,2014,1,Dragon Nest
1,2014,2,XCOM: Enemy Unknown
1,2015,2,Supreme Commander: Forged Alliance
1,2014,2,Portal
1,2013,2,The Forest
1,2014,2,Counter-Strike Nexon: Zombies
1,2011,2,Counter-Strike: Source
1,2014,2,Awesomenauts - the 2D moba
1,2015,1,Hotline Miami 2: Wrong Number
1,2015,2,Counter-Strike: Global Offensive
1,2013,2,Super MNC
1,2014,2,Team Fortress 2
1,2014,2,Killing Floor
1,2014,1,Killing Floor 2
1,2015,1,Garry's Mod
1,2015,2,Risk of Rain
1,2015,2,Tactical Intervention
1,2014,2,Fallout: New Vegas
1,2015,2,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1
1,2015,2,Arma 3
1,2014,1,Sniper Elite V2
1,2014,2,Team Fortress 2
1,2015,1,The Binding of Isaac: Afterbirth
1,2015,1,Verdun
1,2014,2,Half-Life 2
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Unturned
1,2013,1,BattleBlock Theater®
1,2014,2,Train Simulator
1,2013,1,Left 4 Dead
1,2013,2,Castle Crashers®
1,2013,2,Borderlands 2
1,2015,2,Far Cry® 4
1,2015,2,Unturned - Permanent Gold Upgrade
1,2015,1,Mitos.is: The Game
1,2013,1,Star Trek Online
1,2015,1,Team Fortress 2
1,2014,2,Terraria
1,2013,2,Wasteland 2: Director's Cut
1,2014,2,Middle-earth™: Shadow of Mordor™
1,2013,1,Team Fortress 2
1,2013,2,PlanetSide 2
1,2015,2,Total War™: ROME II - Emperor Edition
1,2014,2,"I Have No Mouth, and I Must Scream"
1,2014,2,Call of Duty®: Ghosts
1,2014,2,Source Filmmaker
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,RollerCoaster Tycoon® 3: Platinum
1,2014,1,Team Fortress 2
1,2015,2,Home
1,2014,2,Serena
1,2015,2,Mirror's Edge™
1,2014,2,Counter-Strike: Global Offensive
1,2014,1,Primal Carnage: Extinction
1,2015,2,Counter-Strike: Global Offensive
1,2013,2,Burnout Paradise: The Ultimate Box
1,2013,2,Saints Row IV
1,2014,2,Counter-Strike: Global Offensive
1,2013,1,Torchlight II
1,2015,2,Verdun
1,2014,2,Mirror's Edge™
1,2014,2,Jet Set Radio
1,2014,1,Team Fortress 2
1,2014,1,Company of Heroes - Legacy Edition
1,2014,2,Team Fortress 2
1,2014,2,Fistful of Frags
1,2014,2,Just Cause 2
1,2015,1,AdVenture Capitalist
1,2015,2,Portal 2
1,2013,2,PlanetSide 2
1,2014,2,Blockland
1,2015,1,PAYDAY 2: Sokol Character Pack
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Bastion
1,2014,1,Saints Row: The Third
1,2014,1,BioShock Infinite
1,2014,1,Terraria
1,2015,1,THE KING OF FIGHTERS 2002 UNLIMITED MATCH
1,2014,1,Hyperdimension Neptunia Re;Birth1 / 超次次元ゲイム ネプテューヌRe;Birth1 / 超次次元遊戲戰機少女重生1
1,2015,2,Counter-Strike: Global Offensive
1,2015,2,AdVenture Capitalist
1,2014,2,Don't Starve Together
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Left 4 Dead 2
1,2014,2,Supreme Commander: Forged Alliance
1,2015,2,Outlast
1,2014,1,The Stanley Parable
1,2015,2,Terraria
1,2013,2,Surgeon Simulator
1,2014,1,Mirror's Edge™
1,2014,2,Rust
1,2014,1,No More Room in Hell
1,2015,1,Clicker Heroes
1,2015,2,Kung Fury: Street Rage
1,2013,2,Team Fortress 2
1,2014,2,Borderlands 2
1,2013,2,The Banner Saga: Factions
1,2015,1,Relic Hunters Zero
1,2013,1,Portal 2
1,2014,2,Unturned
1,2014,2,Wolfenstein: The New Order
1,2015,2,Robocraft
1,2015,2,BossConstructor
1,2012,1,Team Fortress 2
1,2014,2,Borderlands 2
1,2012,2,Counter-Strike: Global Offensive
1,2014,1,Counter-Strike: Global Offensive
1,2014,2,Unturned
1,2013,2,Fractured Space
1,2015,2,Rust
1,2014,2,ARMA: Cold War Assault
1,2014,2,FTL: Faster Than Light
1,2014,1,Unturned
1,2015,2,Sins of a Solar Empire®: Rebellion
1,2015,1,Despair
1,2014,2,Sanctum 2
1,2014,2,Warframe
1,2013,2,Borderlands 2
1,2015,1,APB Reloaded
1,2015,2,Firewatch
1,2013,2,"Papers, Please"
1,2013,2,Team Fortress 2
1,2013,1,Tactical Intervention
1,2015,2,No More Room in Hell
1,2013,2,Arma 2
1,2013,2,Gunpoint
1,2014,2,MapleStory
1,2015,2,Counter-Strike: Global Offensive
1,2015,1,Terraria
1,2015,2,Tom Clancy’s The Division™
1,2014,1,Age of Empires II HD
1,2014,1,Team Fortress 2
1,2015,2,Deus Ex: Revision
1,2014,2,Counter-Strike: Global Offensive
1,2015,1,Half-Life 2: Episode One
1,2015,2,Terraria
1,2013,2,APB Reloaded
1,2014,2,Goat Simulator
1,2014,1,"Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack"
1,2014,2,Garry's Mod
1,2014,2,Super Game Jam
1,2014,2,Castle Crashers®
1,2013,2,Spiral Knights
1,2015,2,The Wolf Among Us
1,2014,2,Garry's Mod
1,2014,2,Verdun
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Game of Thrones - A Telltale Games Series
1,2013,1,Nation Red
1,2015,2,Blacklight: Retribution
1,2015,1,Counter-Strike: Global Offensive
1,2015,2,Spiral Knights
1,2013,2,Team Fortress 2
1,2015,2,Mad Max
1,2013,2,Sleeping Dogs
1,2015,2,Emily is Away
1,2015,2,POSTAL
1,2015,2,Far Cry 3
1,2014,2,World of Guns: Gun Disassembly
1,2014,2,ArcheBlade™
1,2012,2,Lord of the Rings: War in the North
1,2014,2,Five Nights at Freddy's 2
1,2011,2,Portal 2
1,2015,1,Garry's Mod
1,2011,2,Portal
1,2014,2,STAR WARS™ Knights of the Old Republic™ II - The Sith Lords™
1,2014,1,Batman™: Arkham Origins
1,2013,2,"Warhammer 40,000: Space Marine"
1,2014,2,Garry's Mod
1,2015,2,Rocket League®
1,2012,2,Left 4 Dead 2
1,2014,2,Unturned
1,2014,2,DayZ
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Left 4 Dead 2
1,2015,2,Borderlands: The Pre-Sequel
1,2014,1,Bad Rats: the Rats' Revenge
1,2013,1,Call of Duty: World at War
1,2014,2,No More Room in Hell
1,2014,2,Team Fortress 2
1,2014,2,Goat Simulator
1,2015,2,Terraria
1,2015,2,Killing Floor 2
1,2014,2,Saints Row IV
1,2014,2,DARK SOULS™: Prepare To Die™ Edition
1,2014,2,Dishonored
1,2015,2,Counter-Strike: Global Offensive
1,2013,2,Mass Effect
1,2015,2,Terraria
1,2014,2,Sid Meier's Civilization® V
1,2013,2,LIMBO
1,2015,2,Door Kickers
1,2013,2,Awesomenauts - the 2D moba
1,2014,2,Yet Another Zombie Defense
1,2014,2,DayZ
1,2014,1,Banished
1,2013,2,Robocraft
1,2012,2,Garry's Mod
1,2015,2,Burnout Paradise: The Ultimate Box
1,2015,2,ARK: Survival Evolved
1,2014,2,Team Fortress 2
1,2014,2,Hammerwatch
1,2015,2,Rocket League®
1,2015,2,Half-Life 2
1,2012,1,Borderlands 2
1,2014,2,Bastion
1,2012,1,Counter-Strike: Global Offensive
1,2014,2,SPORE™
1,2015,2,BioShock™
1,2015,1,Spiral Knights
1,2015,2,Terraria
1,2014,2,Portal 2
1,2014,2,Rust
1,2015,2,Goat Simulator
1,2014,2,Dishonored
1,2015,2,Emily is Away
1,2015,2,H1Z1
1,2013,2,Terraria
1,2014,2,Bad Rats: the Rats' Revenge
1,2014,2,Octodad: Dadliest Catch
1,2015,2,Grand Theft Auto V
1,2014,2,METAL GEAR SOLID V: GROUND ZEROES
1,2015,2,BLOCKADE 3D
1,2015,2,Warhammer: End Times - Vermintide Last Stand
1,2014,2,Team Fortress 2
1,2015,2,Call of Duty: World at War
1,2013,1,Orcs Must Die! 2
1,2014,2,Terraria
1,2015,2,Men of War: Assault Squad 2
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Rust
1,2014,2,Dying Light
1,2015,2,Garry's Mod
1,2015,2,Heroes &amp; Generals
1,2013,1,Super Meat Boy
1,2014,1,Unturned
1,2014,1,Counter-Strike: Global Offensive
1,2014,2,Half-Life: Source
1,2015,1,Unturned
1,2014,1,Brothers - A Tale of Two Sons
1,2015,2,Caster
1,2013,2,Gotham City Impostors Free to Play
1,2014,2,Alien: Isolation
1,2015,2,Sid Meier's Civilization® V
1,2014,1,Team Fortress 2
1,2013,2,Arma 3
1,2014,2,Champions Online
1,2015,2,Nether: Resurrected
1,2015,1,Tactical Intervention
1,2014,2,Bully: Scholarship Edition
1,2014,2,Loadout
1,2014,2,Borderlands 2
1,2013,1,Fallen Earth Free2Play
1,2014,2,Loadout
1,2015,2,Grand Theft Auto V
1,2014,2,Bloody Trapland
1,2014,2,Call of Duty: World at War
1,2015,2,Call of Duty®: Modern Warfare® 2
1,2014,2,Life is Strange - Episode 1
1,2014,2,Democracy 3
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,No Man's Sky
1,2015,2,theHunter Classic
1,2015,2,The Stanley Parable
1,2015,2,Sid Meier's Civilization®: Beyond Earth™
1,2014,2,SPINTIRES™
1,2014,2,Counter-Strike: Global Offensive
1,2014,2,Team Fortress 2
1,2013,2,Spiral Knights
1,2014,1,RIFT
1,2014,2,"Cook, Serve, Delicious!"
1,2015,2,Stray Cat Crossing
1,2015,2,The Stanley Parable
1,2014,2,Amnesia: The Dark Descent
1,2015,2,Game Dev Tycoon
1,2015,2,Metro 2033 Redux
1,2014,1,Jazzpunk: Director's Cut
1,2014,1,FINAL FANTASY XIV Online
1,2014,1,Team Fortress 2
1,2013,1,Half-Life 2
1,2015,2,Kerbal Space Program
1,2014,2,Sid Meier's Civilization® V
1,2015,1,Rocket League®
1,2014,2,Counter-Strike: Global Offensive
1,2013,2,Hotline Miami
1,2015,2,Survival: Postapocalypse Now
1,2013,1,Fallout: New Vegas
1,2014,1,Bad Rats: the Rats' Revenge
1,2014,2,Stronghold Crusader HD
1,2014,2,Endless Space® - Collection
1,2015,2,Victor Vran ARPG
1,2014,2,Rust
1,2014,2,MapleStory
1,2014,1,Team Fortress 2
1,2015,2,The Plan
1,2015,2,Half-Life 2: Episode One
1,2014,2,Team Fortress 2
1,2015,2,Little Inferno
1,2015,1,Grand Theft Auto V
1,2014,1,Garry's Mod
1,2014,2,Batman™: Arkham Origins
1,2014,2,Team Fortress 2
1,2014,1,Fistful of Frags
1,2014,2,The Elder Scrolls IV: Oblivion® Game of the Year Edition
1,2015,1,BattleBlock Theater®
1,2015,1,SNOW
1,2015,2,Arma 3
1,2014,2,LiEat
1,2012,2,Half-Life
1,2014,2,BioShock Infinite
1,2013,2,MXGP2 - The Official Motocross Videogame
1,2014,1,Team Fortress 2
1,2015,2,Kingdoms of Amalur: Reckoning™
1,2015,2,Dirty Bomb®
1,2014,2,Call of Duty®: Advanced Warfare - Gold Edition
1,2014,2,The Elder Scrolls IV: Oblivion® Game of the Year Edition
1,2015,1,Star Conflict
1,2014,2,Dwarfs - F2P
1,2013,2,Starbound
1,2012,2,Left 4 Dead 2
1,2013,1,DayZ
1,2014,2,Outlast
1,2015,2,The Talos Principle
1,2014,2,Call of Duty®: Ghosts
1,2015,2,Voxelized
1,2014,2,Project Zomboid
1,2015,1,BeamNG.drive
1,2015,2,Reign Of Kings
1,2015,2,2064: Read Only Memories
1,2015,2,Dying Light
1,2014,1,Bastion
1,2015,2,Counter-Strike: Global Offensive
1,2011,1,Team Fortress 2
1,2012,2,Terraria
1,2013,2,RIFT
1,2014,2,Goat Simulator
1,2013,2,Arma 3
1,2015,2,Hard Room
1,2014,1,Robocraft
1,2015,2,Paranautical Activity: Deluxe Atonement Edition
1,2014,2,Proteus
1,2013,2,Mount &amp; Blade: Warband
1,2014,2,BioShock™
1,2015,2,Counter-Strike: Global Offensive
1,2014,2,Counter-Strike: Global Offensive
1,2015,2,Starbound
1,2015,2,Saints Row IV
1,2015,2,Killing Floor
1,2014,2,Magicite
1,2013,1,DayZ
1,2015,2,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad
1,2015,2,Transistor
1,2014,1,Left 4 Dead 2
1,2015,2,Fistful of Frags
1,2015,2,Plants vs. Zombies GOTY Edition
1,2015,2,Skullgirls
