user_id,genres,año,playtime_forever
76561198047113713,Racing,2015,1633.0
willisan24,Simulation,2016,491.0
isaacredfist,Action,2005,36.0
76561198073817826,Action,2007,270.0
76561198008336955,Casual,2010,765.0
76561198013291691,Action,2009,13047.0
Astronelson,Strategy,2006,351.0
76561198068803107,Action,2012,1598.0
76561198048085824,Indie,2011,1515.0
kemyyy,Adventure,2010,1183.0
76561198053443436,Indie,2014,4590.0
Minburra,Free to Play,2011,82.0
76561198043417599,Indie,2017,9803.0
76561198068555014,Action,2006,166.0
76561198083278670,Indie,2014,3501.0
76561198057594396,Adventure,2015,6776.0
TweakFolfsky,RPG,2010,8142.0
76561198062303177,Indie,2016,1178.0
allthistimewasted,Simulation,1999,197.0
DeathNostalgia,Early Access,2015,1305.0
DiegoP_H1Z1,Free to Play,2017,794.0
76561198101112176,Indie,2014,1311.0
76561198058357581,Action,2004,1054.0
jonathankurnia,Strategy,2014,655.0
76561197996509379,Indie,2015,1792.0
smashityaspaz,Adventure,2011,15529.0
76561198092603480,RPG,2012,3338.0
mwanan,Action,2014,251.0
kasaski,Racing,2009,24.0
just___no,Strategy,2013,534.0
mgmt40,Indie,2014,1467.0
76561198093844271,Strategy,2011,5.0
76561198090729687,Strategy,2013,4.0
76561198073809841,Free to Play,2016,597.0
Speccuberly,RPG,2010,8139.0
redback21,Adventure,2011,5038.0
76561198008783917,Simulation,2015,11376.0
76561198076758894,Action,2014,2185.0
76561198053008420,Action,2003,21.0
lushious,Indie,2016,8509.0
Zurkify,Action,2012,1731.0
76561198065093772,Action,2011,290.0
76561198007572286,RPG,2014,51.0
ghostylad,Action,2016,6789.0
OttomansRinSpace,Action,2014,1619.0
743748734,Action,2015,691.0
76561198041774278,Free to Play,2014,308.0
76561198042163355,Adventure,2008,31.0
iroverice169,Strategy,2010,391.0
76561198041709308,Action,2005,2924.0
brat81,Action,1997,7.0
76561198093935706,Indie,2014,9369.0
76561198057404948,Adventure,2010,73.0
FrostyByte,Simulation,2006,27663.0
yogspod,Adventure,2010,33.0
76561198070182079,Massively Multiplayer,2017,2081.0
76561198024277299,Action,2006,18.0
Luhkius,Adventure,2013,1802.0
FlavoroftheMonthhh,Sports,2014,250.0
76561198114917298,Massively Multiplayer,2017,159.0
southapollo,Indie,2016,1327.0
76561198108762128,Simulation,2013,146.0
Masaru123,Early Access,2016,28.0
76561198100173979,Early Access,2014,1199.0
76561198016129516,Indie,2012,14290.0
commander_cong,Strategy,2012,768.0
truewarrior94,Free to Play,2011,288.0
Urit,Simulation,2017,52.0
DKpendol,Indie,2006,31117.0
76561198045797344,Early Access,2016,524.0
76561198081454953,Simulation,2011,48.0
Dabura911,Free to Play,2016,1155.0
PMTonyAbbott,Free to Play,2015,927.0
sj1121,Adventure,2014,230.0
OfficialMiKapp1t,Action,2017,32.0
76561197982665201,Indie,2016,2805.0
76561198165870150,Action,2010,625.0
76561198089093825,Adventure,2014,448.0
HarisYusuf,Massively Multiplayer,2015,66.0
76561198070361113,RPG,2009,76.0
LancerFire,Strategy,2013,188.0
Elite911,Casual,2012,147.0
76561198074396328,Action,1998,1326.0
CIAagentP,Simulation,2014,12.0
Hype_R,Simulation,2006,1413.0
daddy_clin,Indie,2014,3228.0
76561198084513644,Strategy,2006,107.0
yes12429,Adventure,2010,1273.0
hoobiedoobie5657,Indie,1999,356.0
76561198066571920,Adventure,2008,45.0
76561198076065592,Adventure,2012,158.0
76561198035575592,RPG,2017,101.0
Chayapholsbe,Indie,2014,2374.0
littlebobbygotraped,Adventure,2013,1662.0
GilbertFromCentrelink,RPG,2013,13338.0
76561198045563565,Massively Multiplayer,2017,100.0
76561198096821494,Action,2014,4884.0
McBumbersnazzle,Adventure,2011,9510.0
76561198065784635,Simulation,2010,1.0
76561198076770532,Indie,2015,5765.0
revickz,Massively Multiplayer,2017,234.0
76561198051362094,Strategy,2011,9.0
rx8geek,Action,2003,50.0
richiescalia,Adventure,2011,5209.0
76561198046580240,Simulation,2015,6685.0
76561198073343751,Action,2000,184.0
76561198058602099,Sports,2014,22.0
76561198041837599,Action,2012,1688.0
44579,Simulation,2014,2.0
76561198082405893,Action,2010,325.0
76561198089787382,Early Access,2013,9055.0
awesomaster,Early Access,2016,3083.0
dalekcaan7,Indie,2006,322.0
76561198079339807,Adventure,2015,34.0
76561198029566938,Free to Play,2015,544.0
76561198094243372,Racing,2014,58.0
PortHashbrown,Adventure,1997,1.0
76561198059724889,Casual,2010,653.0
76561198070735033,Adventure,2000,231.0
dblddr,Early Access,2015,357.0
76561198098701511,Early Access,2015,83.0
76561198031950800,RPG,2011,11126.0
epagames,Casual,2015,56.0
76561197972516748,Action,2014,40.0
76561198061448653,Massively Multiplayer,2012,934.0
76561198043511033,Casual,2011,108.0
76561198001349469,Massively Multiplayer,2011,393.0
Roanoke,RPG,2010,3424.0
76561198081124003,Massively Multiplayer,2012,1499.0
agentblackcat,Early Access,2014,1.0
SarahTaylor,Free to Play,2012,1.0
ADSC99,Massively Multiplayer,2014,157.0
xBradie,Simulation,2014,261.0
L4dm-gf_,Action,2012,30279.0
Kayndarr,Massively Multiplayer,2017,16544.0
marco_9808,Indie,2013,1514.0
76561198056121590,Indie,2017,5168.0
76561198080328317,Casual,2012,2201.0
andyman646,Indie,2007,345.0
Detective_bot,RPG,2010,5.0
76561198049642277,Action,2017,41.0
sasssay,RPG,2008,1513.0
76561198082608870,Action,2013,264.0
Eack,Early Access,2016,1630.0
HakuyutoGG,Simulation,2016,1183.0
76561198085795226,Action,2013,224.0
arttab001,Simulation,2006,3160.0
76561198040469947,RPG,1997,70.0
ShloppyThePotato,Early Access,2013,1587.0
76561198023475537,Massively Multiplayer,2017,2205.0
76561198071740066,Free to Play,2012,19.0
76561198126640317,Indie,2006,565.0
76561198071970196,Free to Play,2016,349.0
76561198087843921,Free to Play,2016,24.0
KevinTacoBaconz,Adventure,2011,19089.0
Lord_Marius,Action,2011,12397.0
SwtDream,Action,2009,134.0
xchaai,Free to Play,2017,3.0
maxwellstime,Free to Play,2013,245.0
76561198067911521,Indie,2006,2682.0
76561198091199302,Racing,2016,757.0
76561198052489047,RPG,2015,11208.0
ehekatI,Adventure,2010,576.0
DakkeR,Sports,2014,1073.0
76561198083968982,Indie,2014,512.0
76561198043789381,Indie,2014,31.0
Phasmore,Strategy,2006,188.0
76561198098163147,RPG,2013,176.0
ghostshade35,Indie,2009,68.0
76561198085082149,Strategy,2008,3285.0
76561198038762356,Action,2012,13877.0
blindraven,RPG,2014,578.0
76561198071175142,Simulation,2006,1440.0
76561198074111990,Indie,2015,46.0
brotherone,Indie,2014,838.0
76561198060288744,Indie,2014,311.0
76561198088669200,Adventure,2017,903.0
76561198068529848,Simulation,2015,1837.0
76561198043927767,Action,2004,129.0
76561198032325023,Adventure,2013,8008.0
76561198028410541,Casual,2017,15.0
76561198123847681,Free to Play,2014,79.0
Fruitloopsluvmuffin,Adventure,2010,2806.0
76561198053860761,RPG,2012,2618.0
ronzack,Casual,2009,828.0
Darth_mat,Indie,2011,18.0
76561197980386478,Free to Play,2016,66.0
76561198030098315,Action,2011,9113.0
76561198001768083,Indie,2015,70.0
fraybae,Free to Play,2014,125.0
HeerFuhrurVonAuchwitz,Adventure,2016,2941.0
napoleoninrags,RPG,2009,6.0
76561198078334132,Indie,2015,3210.0
voldemosh,Action,2007,62.0
76561198012742919,Simulation,2010,9.0
husseinobama,Casual,2010,103.0
Exayne11,Adventure,2011,1899.0
SenatorArmstrong123,Adventure,2012,3120.0
76561198101026475,Action,2015,98.0
legendduck,Action,2004,380.0
76561198133649785,Casual,2017,6152.0
76561198081194124,Action,2009,7254.0
kuzalove,Action,2009,1171.0
nosquint,Strategy,2006,613.0
MGrade,Strategy,2015,8372.0
76561198039330239,Action,2008,1255.0
cumme,Racing,2010,254.0
AFatDwarf,RPG,2015,1431.0
EliteCookies,Indie,2006,4944.0
Burch2,Action,2004,7312.0
76561198093974921,Action,2009,580.0
thegalaxyfutureyoutuber,Sports,2010,228.0
76561198158629846,Massively Multiplayer,2012,15505.0
firstshop,Action,2009,441.0
76561198082565091,Adventure,2013,1813.0
Lexspaker,Adventure,2009,272.0
76561198066178108,Action,1993,15.0
76561198096224623,Casual,2009,654.0
76561197982437091,Simulation,2009,537.0
mysterd,Adventure,2014,3668.0
gards0052,Casual,2017,137.0
Wolfrayay,Action,2017,149.0
76561198139327660,RPG,2011,53.0
JU5TCE,Indie,2015,654.0
76561198046733476,RPG,2016,1068.0
voodz,Indie,2015,267.0
76561198043321506,Indie,2012,1344.0
GuyincognitoTheAwesome,Action,1999,48.0
Crimson065,Strategy,2014,1682.0
maccapower,Indie,2017,777.0
76561198044618156,Adventure,2015,25.0
arttab001,Adventure,2011,75.0
butwhythough,Action,1998,27.0
76561198015276841,Indie,2006,3178.0
76561198042400108,Massively Multiplayer,2012,2107.0
spiderjet,Adventure,2014,1025.0
xinyo,Racing,2006,5.0
76561198050648566,Adventure,2011,25578.0
76561198017849817,Action,2004,27.0
76561198016750784,Early Access,2016,6.0
wasthisusernametaken,Indie,2008,278.0
Thienloras,Strategy,2006,182.0
GenjiMain,Massively Multiplayer,2012,54.0
76561198053216410,Simulation,2003,11.0
Theusmellthis,Casual,2015,254.0
EstGamingGG,Strategy,2013,1.0
joshuatree,Action,2010,3203.0
76561198093047209,Action,2011,2.0
spotto666,Free to Play,2012,42.0
nanobotbraincloud,RPG,2009,56.0
76561198074116686,Simulation,2006,285.0
76561198026268722,Action,2009,6512.0
KLOE_LOL,Free to Play,2015,69.0
76561198135537206,Simulation,2006,40644.0
76561198021745490,Adventure,2013,2062.0
76561198023478539,Adventure,2010,677.0
HomelessMoe,Strategy,2012,611.0
76561198013434374,RPG,2012,7781.0
76561198044383808,Massively Multiplayer,2013,159.0
Mekristan,Action,2015,96.0
76561197997477932,Casual,2010,110.0
mazzarc,RPG,2016,3323.0
76561198048253002,Massively Multiplayer,2014,10.0
76561198033050980,Indie,2012,3251.0
icphoton,Sports,2015,198.0
76561198060671842,Free to Play,2012,372.0
blazeworker,Adventure,2012,599.0
dahaydos,Indie,2011,141.0
76561198027240315,RPG,2012,969.0
76561197970733576,Indie,2014,5034.0
76561198051769745,RPG,2014,199.0
76561198089218611,Indie,2013,1311.0
76561198040736670,Casual,2014,6.0
jjosh678,Indie,2013,5133.0
76561198075393320,Sports,2010,4.0
76561198097345621,Adventure,2017,1417.0
Master_Pelon,Sports,2015,334.0
76561198070261893,Indie,2006,934.0
134679jc333,Action,2014,346.0
76561198064747919,Strategy,2015,1992.0
YogPoz,Action,2016,64.0
sterscram,RPG,2009,3745.0
76561198091974824,Simulation,2006,505.0
Goldosingah,RPG,2017,731.0
birdsrule,Massively Multiplayer,2016,44.0
76561198074972326,Indie,2014,74.0
76561198004638606,Indie,1996,10.0
GoodOldJacob,Action,1998,269.0
76561198047976012,RPG,2007,660.0
ItsMatt-SP,Indie,2012,8780.0
FiftyshadesofPinkie,Adventure,2012,9221.0
mad_man_wills,RPG,2012,1367.0
76561198064946763,RPG,2014,1614.0
Shabutie_,Indie,2013,8.0
76561197964316999,Simulation,2015,2641.0
DerpyAura,Simulation,2006,3182.0
76561197999306529,Massively Multiplayer,2014,130.0
Flubbabubby,Casual,2017,36.0
9683n,Indie,2017,1955.0
76561198019106996,Action,2009,2042.0
76561198037396227,Action,2015,7193.0
76561198032417875,Strategy,2013,20.0
iTz_STEPO,Free to Play,2016,242.0
capnyumyum,Free to Play,2014,184.0
OnyxHavok,Action,2005,815.0
76561198041277935,Adventure,2012,2673.0
Beddington,Action,2014,7783.0
TBDZN,Action,2004,86.0
Baileaf,Early Access,2013,6157.0
ryanzprofile,Sports,2010,93.0
76561198009493196,RPG,2011,4388.0
76561198089238166,Free to Play,2017,2626.0
volorex,Action,2005,55.0
76561198079318392,Early Access,2015,316.0
6teencarz,Indie,2012,540.0
YOSKIO,Action,2005,15.0
Drizzykitten,Action,2013,37997.0
CasonAng,Action,2005,222.0
76561198013730163,Massively Multiplayer,2013,1627.0
76561198045836790,RPG,2012,6122.0
William321,Action,2010,1749.0
76561198058972207,Adventure,2012,222.0
76561198048946257,Indie,2013,1621.0
domoaut05,Indie,2006,854.0
THEHITMONKEY,Adventure,2012,7735.0
76561198098284816,Massively Multiplayer,2011,1015.0
klnarutokl,Adventure,2015,1343.0
dizioboy,Massively Multiplayer,2017,799.0
NobodyBXII,Indie,2008,5044.0
76561198027306821,Simulation,2014,39.0
76561197999351396,Strategy,1999,29.0
daarons,Free to Play,2014,510.0
blakekeys,Strategy,2014,626.0
76561198036846068,Action,2017,24.0
trollingbaron,Casual,2009,1.0
76561198017900380,Action,2007,44.0
76561197994242039,Sports,2015,2129.0
Dolanito500,Adventure,2015,13.0
vetal93rus,Adventure,2002,71.0
76561198061889319,Free to Play,2015,61.0
hasnulroslani,Indie,2006,13.0
cyaniden,Early Access,2015,72.0
76561198062133082,RPG,2015,1874.0
76561198131417376,RPG,2011,7337.0
76561198013537437,Casual,2013,138.0
Ridilerpwn,Indie,2006,1312.0
76561198053556261,Strategy,2009,11.0
savageshadow,Action,2017,8779.0
DooViiee,Indie,2011,195.0
76561198063573847,Indie,2011,2380.0
HittingGuide45,RPG,2013,635.0
Yaybies,Indie,2008,43.0
76561198045713243,Racing,2007,11.0
76561198086551273,Indie,2011,1429.0
amuanfaget,Indie,2009,26.0
76561198051434179,Action,2011,3468.0
Aesirn,Adventure,2014,3286.0
76561198067583396,Simulation,2013,1.0
76561198073368389,Action,2009,118.0
76561198019596100,Adventure,2016,1999.0
WillyP123,RPG,2006,11.0
76561198043042471,Casual,2017,596.0
lavadrewl,Simulation,2012,108.0
76561198059722327,Action,2011,2320.0
76561198084624928,Strategy,2017,693.0
76561198043116660,Massively Multiplayer,2014,91.0
JustThatGuyZac,Simulation,2016,2.0
76561198034942053,Action,2014,1492.0
76561198087391892,Adventure,2017,1933.0
76561198071762098,Action,2013,25.0
05511301,Indie,2008,29.0
76561197989041572,Adventure,2010,812.0
SORETARDED,Strategy,2006,28.0
Nope2315,Adventure,2017,481.0
76561198081129671,RPG,2015,6.0
weeheeewoohooo,RPG,2015,5909.0
76561198035622878,RPG,2012,178.0
AKingy,Action,2014,5376.0
76561198093380344,Free to Play,2014,141.0
saxfin,Action,2006,32.0
capopen,RPG,2012,54.0
76561198176703745,Indie,2015,853.0
76561198059014191,Massively Multiplayer,2015,45851.0
76561198024090998,RPG,2011,2044.0
drduckphd,RPG,2012,335.0
76561198055344336,Indie,2012,239.0
76561198016564178,Adventure,2003,37.0
Parkourjedi,RPG,2016,13877.0
KrazyAl,Free to Play,2013,8851.0
76561198014676100,Free to Play,2017,40.0
76561198060057899,Casual,2016,1058.0
Cygnusknight,Indie,2012,905.0
76561197976214376,Early Access,2013,312.0
megapanHD,Adventure,2013,52.0
76561198006631865,Adventure,2016,556.0
Nornauts,Action,2013,187.0
76561198044551698,RPG,2012,4913.0
147532984,Action,2013,10318.0
TurnbullSenpai,Simulation,2012,11.0
76561197989855425,RPG,2012,28005.0
jtrigueros03ohyeah,Indie,2013,412.0
Cameross,Early Access,2013,1070.0
76561198035251445,Adventure,2008,344.0
happygenie,Action,2015,1007.0
76561198031456155,Early Access,2016,411.0
76561198056060619,Adventure,1997,75.0
Ratatah,Free to Play,2015,845.0
applestasty,RPG,2017,14.0
76561198040277893,Action,2016,5.0
bonsta13,Adventure,2010,562.0
76561198084032274,Indie,2003,479.0
Thenormalvietnamese,Free to Play,2017,101.0
lovemeat,Strategy,2012,2229.0
TheFinalSeven,Casual,2017,1189.0
tongsari55555,Action,2014,4162.0
76561198024599064,Action,2016,93.0
76561198037622063,Strategy,2014,48.0
dogD,Adventure,2011,2894.0
AndrewSiqueira,Indie,2012,1913.0
76561198068451208,Action,2017,12.0
76561198082517427,Massively Multiplayer,2012,5206.0
76561198064335789,Racing,2014,59.0
SebastianMR,Casual,2017,37.0
76561198072598310,Early Access,2016,2.0
76561198076343869,Simulation,2013,58684.0
76561198053614355,Sports,2015,26295.0
76561198034082727,Action,2016,418.0
76561198053429307,Massively Multiplayer,2013,3216.0
thad33m0n,Adventure,2011,315.0
omfgabrams,Indie,2013,1873.0
wfpdrlogan,Strategy,2009,20.0
tjman9119,Casual,2009,658.0
jakkpro895,RPG,2008,809.0
MattyMarshun,Casual,2010,250.0
76561198052185483,Adventure,2013,188.0
76561198091664122,Action,2009,218.0
76561198115115631,Casual,2015,98.0
76561198069409932,Action,2009,770.0
REPTILIAN-BROTHERHOOD,Indie,2015,1769.0
wheelsod,Adventure,2015,10695.0
76561198017567237,Sports,2015,52266.0
76561198070086212,Casual,2013,22.0
cugs,Adventure,2012,144.0
76561198090015061,Massively Multiplayer,2017,11100.0
76561198060941201,Free to Play,2016,35.0
Stickiler,Free to Play,2016,4216.0
ryousei,Casual,2012,1511.0
76561198069538518,Free to Play,2014,77.0
199A,Adventure,2015,34.0
thefreak9,Simulation,2014,4243.0
76561198046120145,Indie,2017,12739.0
76561198061097219,Action,1999,1.0
hey_ad,Strategy,2006,14806.0
76561198045394882,Early Access,2014,354.0
SenorcThePie,Free to Play,2010,2318.0
rudylee,Adventure,2012,13943.0
WaterFish3,Racing,2011,222.0
SteemyStreem,Adventure,2015,9.0
bvkenshiki,Adventure,2012,213.0
Jean-Leon,Action,2003,23.0
littlekillerkalf,Indie,2012,1801.0
76561198049618242,Simulation,2013,127.0
JayKayGray,Action,2016,36194.0
DonaldsSmallLoan,Action,2008,668.0
GN1,Simulation,2013,3.0
Infixation,Simulation,2008,43.0
76561198096210116,Indie,2017,823.0
76561198035005990,Indie,2017,854.0
76561198048122943,Indie,2011,688.0
76561198067892662,Indie,2017,1417.0
DefMind,Free to Play,2014,641.0
76561198099946560,Casual,2015,2319.0
WhiteCatzZ,Adventure,2014,366.0
DayTimeMadness,Indie,2006,3121.0
DOWNUNDAARREST,Action,2010,4563.0
hardcoreblackjack,Massively Multiplayer,2017,154.0
76561198092918586,Simulation,2016,53.0
76561198040871128,Action,2011,4067.0
76561198101250184,Indie,2006,4976.0
aloevera,Massively Multiplayer,2013,1.0
76561198036953814,RPG,2011,3526.0
76561198081422504,Indie,2015,4389.0
TR13180,RPG,2013,23326.0
RubberFingers,Casual,2010,983.0
76561198126411101,Action,2013,36.0
AwakenedViking,Strategy,2016,1312.0
Abyssal_,Adventure,2013,4192.0
table_,Action,2016,7820.0
76561198073467420,Free to Play,2014,126.0
76561198014774264,Simulation,2013,1490.0
Navardi,RPG,2015,410.0
76561198034549116,Free to Play,2014,1151.0
76561198048638445,Strategy,2016,2373.0
76561198069476398,Strategy,2014,2619.0
76561198038715881,Adventure,2012,760.0
76561198045160098,Action,2004,11456.0
76561198060429887,Free to Play,2011,486.0
76561198074945020,Indie,2010,84.0
benjamingarrison,Casual,2014,63.0
76561197977996443,Indie,2012,164.0
Shandyroo,RPG,2015,3677.0
heavygoldfish,Action,2009,157.0
76561198086722947,Free to Play,2015,984.0
76561198090955147,Adventure,2009,28698.0
natapongmunesai,Free to Play,2017,1385.0
76561198056954500,Indie,2011,823.0
76561198063495306,Casual,2012,198.0
76561198193666401,Massively Multiplayer,2012,133.0
nerovonroun,Action,2013,5675.0
Thundawich,Action,2010,10153.0
76561198072657472,Action,2012,1672.0
76561198101324119,Adventure,2011,140.0
Hans_OCE,RPG,2012,1592.0
76561198078395482,RPG,2007,232.0
870711,Massively Multiplayer,2013,117.0
76561198017436335,Adventure,2009,1.0
76561198054677784,Indie,2016,54.0
76561198039772924,Casual,2016,2448.0
14789633698741,Massively Multiplayer,2012,1570.0
765611983889673,Free to Play,2015,1766.0
76561198070922469,Adventure,2010,192.0
krelleman158,Adventure,2015,776.0
thesnottyman,Adventure,2010,564.0
76561198069465728,Indie,2015,4766.0
76561198105114765,Simulation,2017,252.0
steamconan,Adventure,2012,1005.0
76561198029331271,Racing,2010,5.0
