title,id,genres
ARMA: Gold Edition,65780,Action Strategy Simulation
ARMED SEVEN,349690,Action Indie
ARRAYNIUM,681340,Casual
ARSLAN - Original Costume Set 1,427676,Action
ARSLAN - Scenario Set 3,427679,Action
ARSLAN - Scenario Set 4,428562,Action
ARSLAN - Scenario Set 5,428564,Action
ARSLAN - Skill Card Set 1,427678,Action
ARSLAN - Skill Card Set 2,428561,Action
ARSLAN - Skill Card Set 3,428563,Action
ARSLAN - Wall Paper Set 1,427675,Action
ARSLAN - Wall Paper Set 2,427677,Action
ARSLAN - Wall Paper Set 3,428560,Action
ARSLAN: THE WARRIORS OF LEGEND,401890,Action
ASA: A Space Adventure - Remastered Edition,329980,Adventure Indie
ASCII Attack,370490,Action Indie
ASCII Attack Soundtrack,454010,Action Indie
ASDAD: All-Stars Dungeons and Diamonds,364190,Indie
ASMR Universe,448830,Utilities
ASMR Universe 2,690280,Audio Production Utilities
ASRECorp,498580,Action Adventure Indie
ASSASSINATION BOX,551550,Action Indie Early Access
ASSASSINATION BOX - OST,552680,Action Indie
ASSASSINATION STATION,683430,Action Indie
ASTA : ASTA Server,617720,Action Adventure Free to Play Massively Multiplayer RPG Simulation
ASTA : NEW PURE Server,617740,Action Adventure Free to Play Massively Multiplayer RPG Simulation
ASTRONEER,361420,Adventure Indie Early Access
ASTRONEER (Original Soundtrack),571010,Adventure Indie
ATLAS レジェンドパック,338090,Simulation
ATOMEGA,619880,Action Indie
ATOMINE,603100,Action Indie
ATSF Wagon Pack 01,256521,Simulation
ATV Drift &amp; Tricks,622020,Racing
ATV GP,385460,Racing Sports
ATV Quadracer Ultimate,502350,Racing Simulation Sports
AVATARIKA,583740,Free to Play Massively Multiplayer Simulation
AVOlight.Space - Unlock Media Players,632660,Utilities Video Production
AVSEQ,207670,Indie Casual
AWA,489580,Action Indie
AWAKE,421110,Adventure Indie Early Access
AWAY,573110,Indie RPG
AWS Argentina Wingshooting Simulator,718410,Action Simulation Sports
AX:EL - Air XenoDawn,319830,Action Indie Simulation
AXYOS,318100,Action Indie Massively Multiplayer Early Access
AXYOS - Soundtrack,499500,Action Indie Massively Multiplayer
AZURA,709410,Adventure Casual Indie RPG Strategy
AZURE PHOSPHORESCENCE,396990,Action Indie
AZURE STRIKER GUNVOLT OFFICIAL SOUNDTRACK,392670,Action Indie
AaAaAA!!! - A Reckless Disregard for Gravity,15520,Action Indie Sports
Aaaaa! - Brutal Concussion,15522,Action Indie
Aaero,499890,Action Indie
Aarklash: Legacy,222640,Adventure Strategy
Aarklash: Legacy Demo,257140,Adventure Strategy
Aaron Karo: The Rest is History,646630,nan
Aartform Curvy 3D 3.0,253670,Animation &amp; Modeling
Aaru's Awakening,294060,Action Adventure Indie
Abalone,279480,Casual Strategy
Abandoned Knight,444790,Action Adventure Casual
Abandoned: Chestnut Lodge Asylum,397970,Adventure Casual
Abducted,299580,Action Adventure Indie Early Access
Abducted Soundtrack,383490,Action Adventure Indie
Abduction Action! Plus,360580,Action Casual Indie Simulation
Abduction Bit,550810,Action Indie
Aberoth,354200,Action Adventure Free to Play Indie Massively Multiplayer RPG
Able Black,557570,Indie
Ablepsia,713680,Casual Indie
Abomination Tower,340390,Action Indie
About Elise,448930,Adventure Casual Free to Play Indie Simulation
"About Love, Hate and the other ones",277680,Casual Indie
Above: The Fallen,715490,Adventure Indie
Abrix for kids,486880,Casual Indie Strategy
Abrix the robot,461850,Casual Indie Strategy
Abrix the robot - bonus soundtrack DLC,465340,Casual Indie Strategy
Abrix the robot - rooms with bombs DLC,526830,Casual Indie Strategy
Abrix the robot - rooms with lasers DLC,489200,Casual Indie Strategy
Abscond,752700,Action Casual Indie
Absence,440470,Action Adventure
Absent,398450,Adventure Free to Play
Absoloot,555700,Action Adventure Indie
Absolute Drift,320140,Action Indie Racing Simulation Sports
Absolver,473690,Action Adventure Indie
Abstract Arena,678230,Action Indie
Abstract Arena - Original Soundtrack,679350,Action
Abstractanoid,714640,Action Casual Indie Simulation Early Access
Abyss Odyssey,255070,Action Adventure Indie
Abyss Odyssey - Soundtrack,311590,Action Adventure Indie
Abyss Raiders: Uncharted,348730,Action Adventure Indie Strategy
Abyss: The Wraiths of Eden,284710,Adventure Casual
Abyssal Fall,694150,Action Casual Indie
Abyssal Zone,537380,Casual Indie
AcChen - Tile matching the Arcade way,747540,Action Casual Indie
Academagia: The Making of Mages,533480,Adventure Indie RPG Simulation Strategy
Academia : School Simulator,672630,Indie Simulation Strategy Early Access
Acaratus,376410,Adventure Indie RPG Strategy
Acaratus - Deluxe Upgrade,449080,Adventure Indie RPG Strategy
Acceleration of SUGURI 2,390710,Action Indie
Acceleration of SUGURI X-Edition HD,265170,Action Indie
Accelerator,492820,Action Indie
Access Denied,562570,Casual Indie
Accidental Muse,758180,nan
Ace Attorney,600830,nan
Ace Combat Assault Horizon - Enhanced Edition,228400,Action Simulation
Ace Of Words,398680,Casual Indie
Ace of Protectors,398150,Action Adventure Indie RPG
Ace of Seafood,450500,Action Indie
Ace of Seafood - Original Soundtrack,532730,Action Indie
Ace of Spades: Battle Builder,224540,Action Indie
Ace of Spades: Battle Builder - Hurt + Heal Pack,420650,Action Indie Massively Multiplayer
Aces Wild: Manic Brawling Action!,269230,Action Indie
Aces of the Galaxy™,10120,Action Casual
Aces of the Luftwaffe,353940,Action
AchBall,739180,Casual Indie
Achievement Clicker,743640,Action Adventure Casual Indie Simulation Strategy
Achievement Clicker - Coal Edition,761250,Indie Simulation
Achievement Clicker - Soundtrack,752350,Indie Simulation
Achievement Hunter: Alien,760100,Action Adventure Casual Indie
Achievement Hunter: Begins,674040,Action Adventure Casual Indie
Achievement Hunter: Cromulent,675460,Action Adventure Casual Indie
Achievement Hunter: Darkness,689990,Action Adventure Casual Indie
Achievement Hunter: Darkness 2,700790,Action Adventure Casual Indie
Achievement Hunter: Dogger,707600,Action Adventure Casual Indie
Achievement Hunter: Foxy,710330,Action Adventure Casual Indie
Achievement Hunter: Kiborg,710860,Action Adventure Casual Indie
Achievement Hunter: Offensive,696550,Action Adventure Casual Indie
Achievement Hunter: Overdose,674110,Action Adventure Casual Indie
Achievement Hunter: Pharaoh,691660,Action Adventure Casual Indie
Achievement Hunter: Scars,756050,Action Adventure Casual Indie
Achievement Hunter: Spinner Edition,675450,Action Adventure Indie Simulation
Achievement Hunter: Thief,714260,Action Adventure Casual Indie
Achievement Hunter: Urban,695020,Action Adventure Casual Indie
Achievement Hunter: Urban 2,704380,Action Adventure Casual Indie
Achievement Hunter: Wizard,693870,Action Adventure Casual Indie
Achievement Hunter: Zombie,721440,Action Adventure Casual Indie
Achievement Hunter: Zombie 3,765990,Action Adventure Casual Indie
Achievement Lurker: Dad Jokes,747190,Adventure Indie RPG
Achievement Lurker: Respectable Accomplishment,738000,RPG
Achron,109700,Indie Strategy
Achron Soundtrack,109702,Indie
Acorn Assault: Rodent Revolution,410290,Casual Indie Strategy
Acorns Above: A World Gone Nuts,673040,Action Casual Indie
Acro Storm,546610,Indie Racing Sports Early Access
Across the Rhine,329620,Strategy
Act 2 Soundtrack,372310,Adventure Indie
Act 3 Soundtrack,371870,Adventure Indie
Act 4 Update Celebration Kit,320710,Action Free to Play Massively Multiplayer RPG
Act of Aggression - Reboot Edition,318020,Strategy
Act of War: Direct Action,2710,Action
Act of War: High Treason,9760,Action
Action Alien,382080,Action Adventure Casual Indie
Action Henk,285820,Action Indie Racing
Action Henk Soundtrack,368350,Action Indie Racing
Action Legion,431630,Action Indie
Action Legion - Soundtrack,464640,Action Indie
Action Rush,758920,Casual Indie
Action! - Gameplay Recording and Streaming,228180,Audio Production Software Training Utilities Video Production
Actua Golf 3,399180,Sports
Actual Multiple Monitors,241680,Utilities
Actual Sunlight,288040,Adventure Indie
AdVenture Capitalist,346900,Casual Free to Play Indie
AdVenture Capitalist - Savvy Investor Bundle,471650,Casual Free to Play Indie Simulation
AdVenture Communist,462930,Casual Free to Play Indie Simulation Strategy Early Access
Adam Newman: Fuzzies,654280,nan
Adam and Eve: The Game - Chapter 1,443530,Action Adventure Casual Indie
Adam's Venture Chronicles,362410,Adventure Indie
Adam's Venture: Origins,400360,Adventure Indie
Adam's Venture: Origins Special Edition DLC,455250,Adventure Indie
AddForce,681950,Action Indie Simulation
Additional Character Color - ANSWER,631553,Action
Additional Character Color - BAIKEN,631552,Action
Additional Character Color - Eclipse (for Answer&amp;Baiken),631554,Action
Additional Playable Character DIZZY,550331,Action
Additional Playable Character KUM HAEHYUN,550330,Action
Additional Playable Character RAVEN,550332,Action
Adelantado Trilogy. Book Three,573690,Adventure Casual Simulation Strategy
Adelantado Trilogy. Book Two,573670,Adventure Casual Simulation Strategy
Adelantado Trilogy. Book one,423600,Adventure Casual Simulation Strategy
Adele: Following the Signs,457980,Adventure Indie
Adjacency,601920,Casual Indie
Adjacency OST,636380,Casual Indie
Admiral Swiggins - Awesomenauts Character,561548,Action Indie Strategy
Adorables,366760,Casual Indie Sports Strategy
Adrenaline Adventure,555760,Action Adventure Indie Racing Simulation
Advanced Gaming Platform::Epica,398120,Action Indie RPG Simulation Early Access
Advanced Tactics Gold,310390,Simulation Strategy
Advent,371370,RPG
Advent Rising,3800,Action
Adventure Apes and the Mayan Mystery,461830,Adventure Indie
Adventure Chronicles: The Search For Lost Treasure,281240,Adventure
Adventure Craft,624890,Action Adventure Indie RPG Early Access
Adventure Lamp,425900,Indie
Adventure Of Thieves,511610,Action Casual Indie Early Access
Adventure Park,256050,Simulation Strategy
Adventure Time: Artifact Checking,413790,Adventure
Adventure Time: Finn and Jake Investigations,369300,Adventure
Adventure Time: Finn and Jake's Epic Quest,258590,Action Adventure
Adventure Time: The Secret Of The Nameless Kingdom,298890,Action Adventure RPG
Adventure in the Tower of Flight,368830,Action Adventure Indie
AdventureQuest 3D,429790,Action Adventure Free to Play Indie Massively Multiplayer RPG Early Access
Adventureland,421220,nan
Adventurer Manager,280320,Casual Indie RPG
Adventurer Manager - Endless Tower,348210,Adventure Casual Indie RPG Simulation
Adventurer Manager - Original Soundtrack,295560,Casual Indie RPG Simulation
Adventures In Comedy,647460,nan
Adventures Of Fluzz,523670,Action Adventure Casual Indie
Adventures Of Pipi,744420,Adventure Casual Indie
Adventures On The Polluted Islands,496690,Adventure Casual Indie
Adventures of Abrix,576380,Casual Indie Strategy
Adventures of Bertram Fiddle: Episode 1: A Dreadly Business,354680,Adventure Casual Indie
Adventures of Bertram Fiddle: Episode 2: A Bleaker Predicklement,489930,Adventure Casual Indie
Adventures of Heroes,713520,Action Adventure Casual Indie
Adventures of Pip,303550,Action Adventure Indie
Adventures of Robinson Crusoe,334470,Adventure Casual
Adventures of Shuggy,211440,Indie
Adventures of the Worm,681410,Indie
Adventurezator: When Pigs Fly,300280,Adventure Indie
Adventuring Gentleman,564280,Action
AdvertCity,365800,Indie Simulation Strategy
AdvertCity Soundtrack,366130,Indie Simulation Strategy
Aegis,530520,Action Indie
Aegis - OST,532610,Action Indie
Aegis Defenders,371140,Action Adventure Indie RPG Strategy
Aegis of Earth: Protonovus Assault,450250,Strategy
Aeon Command,304670,Casual Indie Strategy
Aequitas Orbis,679100,Action Indie Early Access
Aequitas Orbis - Original Soundtrack by Stèv,745770,Action Indie
Aerannis,356580,Action Indie
AereA,573660,Action Adventure Indie RPG
AereA - Artbook,624531,Action Adventure Indie RPG
AereA - Soundtrack,624530,Action Adventure Indie RPG
Aerial Destruction,592730,Action Casual Indie Simulation Strategy
Aero's Quest,367780,Action Indie
Aerofly FS 1 Flight Simulator,214130,Indie Simulation
Aerofly FS 2 - Northeastern USA,570310,Indie Simulation
Aerofly FS 2 - Orbx - Chicago Meigs Field,643731,Indie Simulation
Aerofly FS 2 - Orbx - Innsbruck Airport,643730,Indie Simulation
Aerofly FS 2 - Orbx - Monterey Regional Airport,771830,Indie Simulation
Aerofly FS 2 - Q400,684610,Indie Simulation
Aerofly FS 2 - Switzerland,500620,Indie Simulation
Aerofly FS 2 - USA Colorado,742410,Indie Simulation
Aerofly FS 2 - USA Utah,611210,Indie Simulation
Aesthetic Melody,618360,Action Adventure Indie
Aesthetic Melody - Soundtrack,622130,Action Adventure Indie
Aeternum,454750,Action Indie
Aeternum - Original Sound Track,669940,Action Indie
Aetherspace,659900,Free to Play Indie Strategy
Aetherspace - Expansion Pack,660930,Free to Play Indie Strategy
Affairs of the Court: Choice of Romance,492370,Adventure Indie RPG
Affairs of the Court: Choice of Romance - A Life Mage Child,492391,Adventure Indie RPG
Affairs of the Court: Choice of Romance - Death to the Princess,492392,Adventure Indie RPG
Affairs of the Court: Choice of Romance - Play as the Consort,492390,Adventure Indie RPG
Affected Zone Tactics,386640,Free to Play Massively Multiplayer Strategy
Affliction,617590,Action Adventure Indie Early Access
Affliction Archives DLC,701710,Action Adventure Indie
Affliction Breakout Edition DLC,619120,Action Adventure Indie
Affliction Roleplaying Game DLC,646900,Action Adventure Indie RPG
AffordaGolf Online,567040,Casual Indie Sports
Afghanistan '11,580710,Indie Strategy
Africa Hunting,758470,Action Adventure Casual Indie
After All,365110,Indie RPG
After Dark Horrorfest 4: Dread,421320,nan
After Dark Horrorfest 4: The Final,450460,nan
After Dark Horrorfest 4: The Graves,450200,nan
After Dark Horrorfest 4: Zombies of Mass Destruction,450210,nan
After Dark Original: Area 51,450230,nan
After Dark Original: Asylum,450260,nan
After Dark Originals: Bedlam,450270,nan
After Dark Originals: Dark Circles,450280,nan
After Dark Originals: Fertile Ground,450300,nan
After Dark Originals: Sanatorium,450310,nan
After Dark: Children of Sorrow,450320,nan
After Dark: Frontier(s),450330,nan
After Dark: Seconds Apart,450370,nan
After Dark: The Reeds,450430,nan
After Death,713160,Action Adventure Indie
After Life - Story of a Father,550240,Adventure
After Reset RPG,335850,Adventure Indie RPG Early Access
After Reset RPG Demo,355320,Adventure Indie RPG
After Reset RPG: graphic novel 'The Fall Of Gyes',338453,Adventure Indie
After School Massacre,643120,nan
After The End: The Harvest,386140,Action Adventure Indie RPG
After the Empire,493220,Indie Simulation Strategy
Aftercharge ( old alpha ),716170,Action
Afterlife Empire,367710,Casual Indie Strategy
Afterlife Empire Demo,395070,Indie Simulation
Aftermath,582700,nan
Aftermath Y2K,655360,Action Indie
Against the Gradient,664660,Casual Indie Simulation
Agapan,344260,Adventure Indie RPG
Agarest 2 - Bundle #1,343420,Adventure RPG Strategy
Agarest 2 - Bundle #2,343421,Adventure RPG Strategy
Agarest 2 - Bundle #3,343940,Adventure RPG Strategy
Agarest 2 - Bundle #4,343422,Adventure RPG Strategy
Agarest 2 - Bundle #5,343423,Adventure RPG Strategy
Agarest 2 - Bundle #6,343424,Adventure RPG Strategy
Agarest 2 - Bundle #7,343425,Adventure RPG Strategy
Agarest 2 - Bundle #8,343426,Adventure RPG Strategy
Agarest Zero - DLC Bundle #1,281600,Adventure RPG Strategy
Agarest Zero - DLC Bundle #2,281601,Adventure RPG Strategy
Agarest Zero - DLC Bundle #3,281602,Adventure RPG Strategy
Agarest Zero - DLC Bundle #4,281603,Adventure RPG Strategy
Agarest Zero - DLC Bundle #5,281604,Adventure RPG Strategy
Agarest Zero - DLC Bundle #6,281606,Adventure RPG Strategy
Agarest Zero - DLC Bundle #7,281607,Adventure RPG Strategy
Agarest: Generations of War,237890,Adventure RPG Strategy
Agarest: Generations of War 2,312790,Adventure RPG Strategy
Agarest: Generations of War DLC Bundle 6,307825,Adventure RPG Strategy
Agarest: Generations of War Zero,260130,Adventure RPG Strategy
Agarest:Generations of War Premium Edition Upgrade,260960,Adventure RPG Strategy
Agatha Christie - The ABC Murders,374900,Adventure
Agatha Christie: The ABC Murders Demo,423670,Adventure
Agatha Knife,618950,Adventure Indie
Agatha Knife - Original Soundtrack,622400,Adventure Indie
